TimeDetected,Imei,WindowStart,WindowEnd,ErrorCode
2019-06-21T12:36:40.108Z,863833021032370,2019-06-21T07:36:25.000Z,2019-06-21T07:36:25.000Z,5
2019-06-21T12:36:40.108Z,863833025335217,2019-06-13T13:16:58.000Z,2019-06-13T13:16:58.000Z,5
2019-06-21T12:36:40.108Z,863833024240012,2019-06-21T10:07:41.000Z,2019-06-21T10:07:41.000Z,5
2019-06-21T12:36:40.108Z,863833022533418,2019-06-21T09:42:37.000Z,2019-06-21T09:42:37.000Z,5
2019-06-21T12:36:40.108Z,863833025213042,2019-06-21T07:39:03.000Z,2019-06-21T07:39:03.000Z,5
2019-06-21T12:36:40.108Z,863833021032370,2019-06-21T07:47:26.000Z,2019-06-21T07:47:26.000Z,5
2019-06-21T12:36:40.108Z,353322080432207,2019-06-21T09:34:26.000Z,2019-06-21T09:34:26.000Z,5
2019-06-21T12:36:40.108Z,863833026696732,2019-06-21T10:11:57.000Z,2019-06-21T10:11:57.000Z,5
2019-06-21T12:36:40.108Z,863833021032370,2019-06-21T07:34:34.000Z,2019-06-21T07:34:34.000Z,5
2019-06-21T12:36:40.108Z,863833026532846,2019-06-21T10:09:37.000Z,2019-06-21T10:09:37.000Z,5
2019-06-21T12:36:40.108Z,353322081204845,2019-06-21T09:52:21.000Z,2019-06-21T09:52:21.000Z,5
2019-06-21T12:36:40.108Z,863833022644538,2019-06-21T09:53:04.000Z,2019-06-21T09:53:04.000Z,5
2019-06-21T12:36:40.108Z,353322080438139,2019-06-21T09:55:37.000Z,2019-06-21T09:55:37.000Z,5
2019-06-21T12:36:40.108Z,863833024181380,2019-06-21T09:54:19.000Z,2019-06-21T09:54:19.000Z,5
2019-06-21T12:36:44.083Z,863833023732522,2019-06-21T09:36:28.000Z,2019-06-21T09:36:28.000Z,5
2019-06-21T12:36:44.083Z,863833025616061,2019-06-21T10:07:06.000Z,2019-06-21T10:07:06.000Z,5
2019-06-21T12:36:44.083Z,863833025583352,2019-05-20T07:03:08.000Z,2019-05-20T07:03:08.000Z,5
2019-06-21T12:36:44.083Z,863833024403743,2019-06-21T09:51:14.000Z,2019-06-21T09:51:14.000Z,5
2019-06-21T12:36:44.083Z,353322080498000,2019-06-21T09:56:37.000Z,2019-06-21T09:56:37.000Z,5
2019-06-21T12:36:44.083Z,863833021172341,2019-06-21T09:24:42.000Z,2019-06-21T09:24:42.000Z,5
2019-06-21T12:36:44.083Z,863833025615378,2019-06-21T10:10:04.000Z,2019-06-21T10:10:04.000Z,5
2019-06-21T12:36:44.083Z,354725064569753,2019-06-21T10:09:04.000Z,2019-06-21T10:09:04.000Z,5
2019-06-21T12:36:44.083Z,353322082466062,2019-06-21T09:49:49.000Z,2019-06-21T09:49:49.000Z,5
2019-06-21T12:36:44.083Z,863833023838022,2019-06-21T10:00:30.000Z,2019-06-21T10:00:30.000Z,5
2019-06-21T12:36:44.083Z,863833023732639,2019-01-01T00:00:00.000Z,2019-01-01T00:00:00.000Z,5
2019-06-21T12:36:44.083Z,863833023665391,2019-06-21T10:01:04.000Z,2019-06-21T10:01:04.000Z,5
2019-06-21T12:36:44.083Z,863833022228555,2019-06-21T09:55:25.000Z,2019-06-21T09:55:25.000Z,5
2019-06-21T12:36:44.083Z,863833022317606,2019-06-21T09:54:52.000Z,2019-06-21T09:54:52.000Z,5
2019-06-21T12:36:44.083Z,353322080428288,2019-06-21T10:09:02.000Z,2019-06-21T10:09:02.000Z,5
2019-06-21T12:36:44.083Z,863833020466090,2019-06-21T09:57:12.000Z,2019-06-21T09:57:12.000Z,5
2019-06-21T12:36:44.083Z,863833024133803,2019-06-21T10:09:19.000Z,2019-06-21T10:09:19.000Z,5
2019-06-21T12:36:44.083Z,353322080432207,2019-06-21T09:35:20.000Z,2019-06-21T09:35:20.000Z,5
2019-06-21T12:36:44.083Z,863833022296347,2019-06-20T11:06:05.000Z,2019-06-20T11:06:05.000Z,5
2019-06-21T12:36:44.083Z,863833023480650,2019-06-21T09:48:32.000Z,2019-06-21T09:48:32.000Z,5
2019-06-21T12:36:47.059Z,863833025591165,2019-06-21T09:51:15.000Z,2019-06-21T09:51:15.000Z,5
2019-06-21T12:36:47.059Z,353322082466062,2019-06-21T09:58:43.000Z,2019-06-21T09:58:43.000Z,5
2019-06-21T12:36:47.059Z,863833025642901,2019-06-21T09:58:39.000Z,2019-06-21T09:58:39.000Z,5
2019-06-21T12:36:47.059Z,863833024182842,2019-06-21T10:05:44.000Z,2019-06-21T10:05:44.000Z,5
2019-06-21T12:36:47.059Z,863833023490170,2019-06-21T09:41:50.000Z,2019-06-21T09:41:50.000Z,5
2019-06-21T12:36:47.059Z,863833022047021,2019-06-21T09:36:47.000Z,2019-06-21T09:36:47.000Z,5
2019-06-21T12:36:47.059Z,863833025583352,2019-05-18T09:29:09.000Z,2019-05-18T09:29:09.000Z,5
2019-06-21T12:36:47.059Z,863833024180622,2019-06-21T09:50:05.000Z,2019-06-21T09:50:05.000Z,5
2019-06-21T12:36:47.059Z,353322081204845,2019-06-21T09:54:05.000Z,2019-06-21T09:54:05.000Z,5
2019-06-21T12:36:47.059Z,863833025583352,2019-05-17T07:33:48.000Z,2019-05-17T07:33:48.000Z,5
2019-06-21T12:36:47.059Z,863833021182688,2019-06-20T17:06:39.000Z,2019-06-20T17:06:39.000Z,5
2019-06-21T12:36:47.059Z,354725062267715,2019-06-21T09:34:22.000Z,2019-06-21T09:34:22.000Z,5
2019-06-21T12:36:47.059Z,863833021032370,2019-06-21T09:51:59.000Z,2019-06-21T09:51:59.000Z,5
2019-06-21T12:36:47.059Z,863833021182688,2019-06-21T07:06:04.000Z,2019-06-21T07:06:04.000Z,5
2019-06-21T12:36:47.059Z,863833023448293,2019-06-21T09:54:56.000Z,2019-06-21T09:54:56.000Z,5
2019-06-21T12:36:47.059Z,863833025583352,2019-05-19T08:25:37.000Z,2019-05-19T08:25:37.000Z,5
2019-06-21T12:36:47.059Z,863833022057491,2019-06-21T09:59:35.000Z,2019-06-21T09:59:35.000Z,5
2019-06-21T12:36:47.059Z,863833021032370,2019-06-21T07:42:29.000Z,2019-06-21T07:42:29.000Z,5
2019-06-21T12:36:50.097Z,863833025581760,2019-06-21T10:07:10.000Z,2019-06-21T10:07:10.000Z,5
2019-06-21T12:36:50.097Z,863833022604821,2019-06-21T09:49:41.000Z,2019-06-21T09:49:41.000Z,5
2019-06-21T12:36:50.097Z,863833021385364,2019-06-21T09:44:26.000Z,2019-06-21T09:44:26.000Z,5
2019-06-21T12:36:50.097Z,863833025583352,2019-05-16T20:58:21.000Z,2019-05-16T20:58:21.000Z,5
2019-06-21T12:36:50.097Z,863833025597857,2019-06-21T09:58:11.000Z,2019-06-21T09:58:11.000Z,5
2019-06-21T12:36:50.097Z,863833021032370,2019-06-21T07:42:04.000Z,2019-06-21T07:42:04.000Z,5
2019-06-21T12:36:50.097Z,863833022614341,2019-06-21T09:45:26.000Z,2019-06-21T09:45:26.000Z,5
2019-06-21T12:36:50.097Z,863833023480650,2019-06-21T10:07:45.000Z,2019-06-21T10:07:45.000Z,5
2019-06-21T12:36:50.097Z,353322080428288,2019-06-21T09:37:17.000Z,2019-06-21T09:37:17.000Z,5
2019-06-21T12:36:50.097Z,863833021454699,2019-06-21T09:53:45.000Z,2019-06-21T09:53:45.000Z,5
2019-06-21T12:36:50.097Z,863833022140420,2019-06-21T09:54:56.000Z,2019-06-21T09:54:56.000Z,5
2019-06-21T12:36:50.097Z,863833024121949,2019-06-21T09:51:20.000Z,2019-06-21T09:51:20.000Z,5
2019-06-21T12:36:50.097Z,863833023678113,2019-06-21T09:36:51.000Z,2019-06-21T09:36:51.000Z,5
2019-06-21T12:36:50.097Z,863833024410748,2019-06-21T10:11:17.000Z,2019-06-21T10:11:17.000Z,5
2019-06-21T12:36:50.097Z,354725062763689,2019-06-21T09:31:27.000Z,2019-06-21T09:31:27.000Z,5
2019-06-21T12:36:50.097Z,351631044005822,2019-06-21T10:07:09.000Z,2019-06-21T10:07:09.000Z,5
2019-06-21T12:36:50.097Z,863833021032370,2019-06-21T07:50:57.000Z,2019-06-21T07:50:57.000Z,5
2019-06-21T12:36:50.097Z,863833026526087,2019-06-21T10:00:26.000Z,2019-06-21T10:00:26.000Z,5
2019-06-21T12:36:50.097Z,354725062264415,2019-06-21T09:53:15.000Z,2019-06-21T09:53:15.000Z,5
2019-06-21T12:36:50.097Z,863833025583352,2019-05-18T09:22:05.000Z,2019-05-18T09:22:05.000Z,5
2019-06-21T12:36:53.969Z,863833021032370,2019-06-21T07:47:09.000Z,2019-06-21T07:47:09.000Z,5
2019-06-21T12:36:53.969Z,863833024267163,2019-06-21T09:54:37.000Z,2019-06-21T09:54:37.000Z,5
2019-06-21T12:36:53.969Z,353322086561850,2019-06-21T10:08:53.000Z,2019-06-21T10:08:53.000Z,5
2019-06-21T12:36:53.969Z,863833023660103,2019-06-21T09:50:54.000Z,2019-06-21T09:50:54.000Z,5
2019-06-21T12:36:53.969Z,354725064569753,2019-06-21T10:08:25.000Z,2019-06-21T10:08:25.000Z,5
2019-06-21T12:36:53.969Z,863833021331905,2019-06-21T10:04:29.000Z,2019-06-21T10:04:29.000Z,5
2019-06-21T12:36:53.969Z,863833025583352,2019-05-17T06:47:37.000Z,2019-05-17T06:47:37.000Z,5
2019-06-21T12:36:53.969Z,863833020958765,2019-06-21T09:31:29.000Z,2019-06-21T09:31:29.000Z,5
2019-06-21T12:36:53.969Z,863833025319468,2019-06-21T09:51:16.000Z,2019-06-21T09:51:16.000Z,5
2019-06-21T12:36:53.969Z,863833021032370,2019-06-21T07:41:04.000Z,2019-06-21T07:41:04.000Z,5
2019-06-21T12:36:53.969Z,863833023974918,2019-06-21T09:54:10.000Z,2019-06-21T09:54:10.000Z,5
2019-06-21T12:36:53.969Z,863833023678113,2019-06-21T09:54:32.000Z,2019-06-21T09:54:32.000Z,5
2019-06-21T12:36:53.969Z,863833024251878,2019-06-21T10:11:42.000Z,2019-06-21T10:11:42.000Z,5
2019-06-21T12:36:53.969Z,863833023891310,2019-06-21T09:58:43.000Z,2019-06-21T09:58:43.000Z,5
2019-06-21T12:36:53.969Z,863833021032370,2019-06-21T07:42:47.000Z,2019-06-21T07:42:47.000Z,5
2019-06-21T12:36:53.969Z,863833024179756,2019-06-21T10:00:37.000Z,2019-06-21T10:00:37.000Z,5
2019-06-21T12:36:53.969Z,863833023576689,2019-06-21T10:09:26.000Z,2019-06-21T10:09:26.000Z,5
2019-06-21T12:36:53.969Z,353322081665516,2019-06-21T10:08:52.000Z,2019-06-21T10:08:52.000Z,5
2019-06-21T12:36:53.969Z,863833022505879,2019-06-21T10:09:12.000Z,2019-06-21T10:09:12.000Z,5
2019-06-21T12:36:53.969Z,863833027958024,2019-06-21T10:12:45.000Z,2019-06-21T10:12:45.000Z,5
2019-06-21T12:36:53.969Z,863833021032370,2019-06-21T07:21:21.000Z,2019-06-21T07:21:21.000Z,5
2019-06-21T12:36:53.969Z,863833024179756,2019-06-21T09:48:43.000Z,2019-06-21T09:48:43.000Z,5
2019-06-21T12:36:57.499Z,863833024124711,2019-06-21T10:09:11.000Z,2019-06-21T10:09:11.000Z,5
2019-06-21T12:36:57.499Z,863833025381989,2019-06-21T09:45:48.000Z,2019-06-21T09:45:48.000Z,5
2019-06-21T12:36:57.499Z,863833026696732,2019-06-21T09:49:59.000Z,2019-06-21T09:49:59.000Z,5
2019-06-21T12:36:57.499Z,354725067157788,2019-06-21T10:07:23.000Z,2019-06-21T10:07:23.000Z,5
2019-06-21T12:36:57.499Z,353322082465965,2019-06-21T09:59:57.000Z,2019-06-21T09:59:57.000Z,5
2019-06-21T12:36:57.499Z,354725064564358,2019-06-21T10:05:40.000Z,2019-06-21T10:05:40.000Z,5
2019-06-21T12:36:57.499Z,354725064508819,2019-06-21T09:37:23.000Z,2019-06-21T09:37:23.000Z,5
2019-06-21T12:36:57.499Z,863833021397385,2019-06-21T09:58:12.000Z,2019-06-21T09:58:12.000Z,5
2019-06-21T12:36:57.499Z,354725064567500,2019-06-21T09:54:31.000Z,2019-06-21T09:54:31.000Z,5
2019-06-21T12:36:57.499Z,863833027980739,2019-06-21T10:08:03.000Z,2019-06-21T10:08:03.000Z,5
2019-06-21T12:36:57.499Z,353322085701978,2019-06-21T09:57:53.000Z,2019-06-21T09:57:53.000Z,5
2019-06-21T12:36:57.499Z,863833026696732,2019-06-21T09:50:59.000Z,2019-06-21T09:50:59.000Z,5
2019-06-21T12:36:57.499Z,863833022604821,2019-06-21T08:03:03.000Z,2019-06-21T08:03:03.000Z,5
2019-06-21T12:36:57.499Z,353322081204845,2019-06-21T09:50:21.000Z,2019-06-21T09:50:21.000Z,5
2019-06-21T12:37:01.928Z,863833023678113,2019-06-21T10:12:00.000Z,2019-06-21T10:12:00.000Z,5
2019-06-21T12:37:01.928Z,863833022116891,2019-06-21T09:50:51.000Z,2019-06-21T09:50:51.000Z,5
2019-06-21T12:37:01.928Z,863833023838022,2019-06-21T10:14:07.000Z,2019-06-21T10:14:07.000Z,5
2019-06-21T12:37:01.928Z,863833025590332,2019-06-21T10:09:33.000Z,2019-06-21T10:09:33.000Z,5
2019-06-21T12:37:01.928Z,863833021032370,2019-06-21T07:37:51.000Z,2019-06-21T07:37:51.000Z,5
2019-06-21T12:37:01.928Z,353322080463574,2019-06-21T09:54:34.000Z,2019-06-21T09:54:34.000Z,5
2019-06-21T12:37:01.928Z,863833021032370,2019-06-21T07:43:04.000Z,2019-06-21T07:43:04.000Z,5
2019-06-21T12:37:01.928Z,863833024127730,2019-06-21T09:42:48.000Z,2019-06-21T09:42:48.000Z,5
2019-06-21T12:37:01.928Z,863833022604672,2019-06-21T09:55:38.000Z,2019-06-21T09:55:38.000Z,5
2019-06-21T12:37:01.928Z,863833025583311,2019-06-21T09:36:39.000Z,2019-06-21T09:36:39.000Z,5
2019-06-21T12:37:01.928Z,354725062557131,2019-06-21T09:54:26.000Z,2019-06-21T09:54:26.000Z,5
2019-06-21T12:37:01.928Z,863833021385364,2019-06-21T09:11:52.000Z,2019-06-21T09:11:52.000Z,5
2019-06-21T12:37:01.928Z,863833021032370,2019-06-21T07:40:46.000Z,2019-06-21T07:40:46.000Z,5
2019-06-21T12:37:01.928Z,863833023912215,2019-06-21T10:01:15.000Z,2019-06-21T10:01:15.000Z,5
2019-06-21T12:37:01.928Z,863833021373519,2019-06-21T09:49:17.000Z,2019-06-21T09:49:17.000Z,5
2019-06-21T12:37:01.928Z,354725064558129,2019-06-21T09:51:21.000Z,2019-06-21T09:51:21.000Z,5
2019-06-21T12:37:01.928Z,863833024140386,2019-06-21T10:00:00.000Z,2019-06-21T10:00:00.000Z,5
2019-06-21T12:37:01.928Z,354725062631423,2019-06-21T09:51:00.000Z,2019-06-21T09:51:00.000Z,5
2019-06-21T12:37:01.928Z,863833022108906,2019-06-21T09:37:25.000Z,2019-06-21T09:37:25.000Z,5
2019-06-21T12:37:01.928Z,863833021032370,2019-06-21T07:47:17.000Z,2019-06-21T07:47:17.000Z,5
2019-06-21T12:37:01.928Z,863833023540693,2019-06-21T09:53:06.000Z,2019-06-21T09:53:06.000Z,5
2019-06-21T12:37:06.233Z,863833022043707,2019-06-21T09:49:08.000Z,2019-06-21T09:49:08.000Z,5
2019-06-21T12:37:06.233Z,353322081667397,2019-06-21T09:55:42.000Z,2019-06-21T09:55:42.000Z,5
2019-06-21T12:37:06.233Z,863833021032370,2019-06-21T07:43:11.000Z,2019-06-21T07:43:11.000Z,5
2019-06-21T12:37:06.233Z,863833025597857,2019-06-21T09:45:57.000Z,2019-06-21T09:45:57.000Z,5
2019-06-21T12:37:06.233Z,863833021453329,2019-06-21T10:14:11.000Z,2019-06-21T10:14:11.000Z,5
2019-06-21T12:37:06.233Z,863833023575913,2019-06-21T10:07:59.000Z,2019-06-21T10:07:59.000Z,5
2019-06-21T12:37:06.233Z,863833025583352,2019-05-20T07:42:55.000Z,2019-05-20T07:42:55.000Z,5
2019-06-21T12:37:06.233Z,863833021032370,2019-06-21T07:51:51.000Z,2019-06-21T07:51:51.000Z,5
2019-06-21T12:37:06.233Z,353322080390215,2019-06-21T10:07:20.000Z,2019-06-21T10:07:20.000Z,5
2019-06-21T12:37:06.233Z,863833022093660,2019-06-21T10:01:48.000Z,2019-06-21T10:01:48.000Z,5
2019-06-21T12:37:06.233Z,353322082465965,2019-06-21T09:54:23.000Z,2019-06-21T09:54:23.000Z,5
2019-06-21T12:37:06.233Z,863833024140998,2019-06-21T09:50:35.000Z,2019-06-21T09:50:35.000Z,5
2019-06-21T12:37:06.233Z,353322086561850,2019-06-21T09:53:52.000Z,2019-06-21T09:53:52.000Z,5
2019-06-21T12:37:06.233Z,353322085701978,2019-06-21T10:09:31.000Z,2019-06-21T10:09:31.000Z,5
2019-06-21T12:37:06.233Z,353322080390215,2019-06-21T09:48:33.000Z,2019-06-21T09:48:33.000Z,5
2019-06-21T12:37:06.233Z,353322080236772,2019-06-21T10:12:01.000Z,2019-06-21T10:12:01.000Z,5
2019-06-21T12:37:06.233Z,863833026690248,2019-06-21T10:12:25.000Z,2019-06-21T10:12:25.000Z,5
2019-06-21T12:37:06.233Z,863833021032370,2019-06-21T07:42:13.000Z,2019-06-21T07:42:13.000Z,5
2019-06-21T12:37:06.233Z,863833024140386,2019-06-21T09:42:02.000Z,2019-06-21T09:42:02.000Z,5
2019-06-21T12:37:06.233Z,863833025583352,2019-05-17T06:43:53.000Z,2019-05-17T06:43:53.000Z,5
2019-06-21T12:37:06.233Z,353322080583686,2019-06-21T09:53:21.000Z,2019-06-21T09:53:21.000Z,5
2019-06-21T12:37:06.233Z,863833022535173,2019-06-21T09:59:37.000Z,2019-06-21T09:59:37.000Z,5
2019-06-21T12:37:06.233Z,863833026654335,2019-06-21T09:42:09.000Z,2019-06-21T09:42:09.000Z,5
2019-06-21T12:37:06.233Z,351631043963542,2019-06-21T09:45:56.000Z,2019-06-21T09:45:56.000Z,5
2019-06-21T12:37:06.233Z,863833026690248,2019-06-21T10:12:46.000Z,2019-06-21T10:12:46.000Z,5
2019-06-21T12:37:06.233Z,863833022533418,2019-06-21T09:48:26.000Z,2019-06-21T09:48:26.000Z,5
2019-06-21T12:37:06.233Z,863833025642901,2019-06-21T10:11:59.000Z,2019-06-21T10:11:59.000Z,5
2019-06-21T12:37:06.233Z,863833023424757,2019-06-21T10:08:34.000Z,2019-06-21T10:08:34.000Z,5
2019-06-21T12:37:06.233Z,863833025581760,2019-06-21T10:00:01.000Z,2019-06-21T10:00:01.000Z,5
2019-06-21T12:37:06.233Z,863833025583352,2019-05-18T10:30:28.000Z,2019-05-18T10:30:28.000Z,5
2019-06-21T12:37:06.233Z,863833025583352,2019-05-20T18:39:26.000Z,2019-05-20T18:39:26.000Z,5
2019-06-21T12:37:06.233Z,863833023490170,2019-06-21T09:50:26.000Z,2019-06-21T09:50:26.000Z,5
2019-06-21T12:37:06.233Z,863833022108906,2019-06-21T10:12:09.000Z,2019-06-21T10:12:09.000Z,5
2019-06-21T12:37:06.233Z,863833022057491,2019-06-21T09:54:07.000Z,2019-06-21T09:54:07.000Z,5
2019-06-21T12:37:09.961Z,863833021362975,2019-06-21T09:42:57.000Z,2019-06-21T09:42:57.000Z,5
2019-06-21T12:37:09.961Z,353322082466062,2019-06-21T09:59:07.000Z,2019-06-21T09:59:07.000Z,5
2019-06-21T12:37:09.961Z,863833023651383,2019-06-21T09:51:32.000Z,2019-06-21T09:51:32.000Z,5
2019-06-21T12:37:09.961Z,354725064569753,2019-06-21T10:01:52.000Z,2019-06-21T10:01:52.000Z,5
2019-06-21T12:37:09.961Z,354725067117014,2019-06-21T10:08:19.000Z,2019-06-21T10:08:19.000Z,5
2019-06-21T12:37:09.961Z,863833021032370,2019-06-21T07:52:18.000Z,2019-06-21T07:52:18.000Z,5
2019-06-21T12:37:09.961Z,863833026648535,2019-06-21T09:36:43.000Z,2019-06-21T09:36:43.000Z,5
2019-06-21T12:37:09.961Z,863833022250682,2019-06-21T09:26:03.000Z,2019-06-21T09:26:03.000Z,5
2019-06-21T12:37:09.961Z,863833023732639,2019-06-21T09:49:24.000Z,2019-06-21T09:49:24.000Z,5
2019-06-21T12:37:09.961Z,353322082468746,2019-06-21T09:58:07.000Z,2019-06-21T09:58:07.000Z,5
2019-06-21T12:37:09.961Z,863833026696732,2019-06-21T10:09:08.000Z,2019-06-21T10:09:08.000Z,5
2019-06-21T12:37:09.961Z,863833023678113,2019-06-21T09:52:59.000Z,2019-06-21T09:52:59.000Z,5
2019-06-21T12:37:09.961Z,353322081181399,2019-06-21T10:12:41.000Z,2019-06-21T10:12:41.000Z,5
2019-06-21T12:37:09.961Z,863833023852015,2019-06-21T09:59:07.000Z,2019-06-21T09:59:07.000Z,5
2019-06-21T12:37:09.961Z,863833022604821,2019-06-21T09:15:01.000Z,2019-06-21T09:15:01.000Z,5
2019-06-21T12:37:09.961Z,863833021032370,2019-06-21T07:41:21.000Z,2019-06-21T07:41:21.000Z,5
2019-06-21T12:37:09.961Z,863833023678188,2019-06-21T09:42:28.000Z,2019-06-21T09:42:28.000Z,5
2019-06-21T12:37:09.961Z,353322082466062,2019-06-21T09:58:52.000Z,2019-06-21T09:58:52.000Z,5
2019-06-21T12:37:09.961Z,354725067117014,2019-06-21T09:54:19.000Z,2019-06-21T09:54:19.000Z,5
2019-06-21T12:37:09.961Z,863833026696732,2019-06-21T10:09:18.000Z,2019-06-21T10:09:18.000Z,5
2019-06-21T12:37:09.961Z,863833025583261,2019-06-21T10:00:10.000Z,2019-06-21T10:00:10.000Z,5
2019-06-21T12:37:09.961Z,863833022644538,2019-06-21T09:42:55.000Z,2019-06-21T09:42:55.000Z,5
2019-06-21T12:37:09.961Z,354725062267715,2019-06-21T09:33:53.000Z,2019-06-21T09:33:53.000Z,5
2019-06-21T12:37:15.149Z,863833024129579,2019-06-21T09:55:14.000Z,2019-06-21T09:55:14.000Z,5
2019-06-21T12:37:15.149Z,863833022105167,2019-06-21T09:48:54.000Z,2019-06-21T09:48:54.000Z,5
2019-06-21T12:37:15.149Z,351631044005822,2019-06-21T09:58:04.000Z,2019-06-21T09:58:04.000Z,5
2019-06-21T12:37:15.149Z,863833023838022,2019-06-21T09:42:34.000Z,2019-06-21T09:42:34.000Z,5
2019-06-21T12:37:15.149Z,863833021032370,2019-06-21T07:43:56.000Z,2019-06-21T07:43:56.000Z,5
2019-06-21T12:37:15.149Z,863833023579824,2019-06-21T09:50:50.000Z,2019-06-21T09:50:50.000Z,5
2019-06-21T12:37:15.149Z,863833021032370,2019-06-21T07:46:59.000Z,2019-06-21T07:46:59.000Z,5
2019-06-21T12:37:15.149Z,863833023575913,2019-06-21T09:55:44.000Z,2019-06-21T09:55:44.000Z,5
2019-06-21T12:37:15.149Z,863833023974918,2019-06-21T10:04:43.000Z,2019-06-21T10:04:43.000Z,5
2019-06-21T12:37:15.149Z,863833021032370,2019-06-21T07:34:49.000Z,2019-06-21T07:34:49.000Z,5
2019-06-21T12:37:15.149Z,863833027959378,2019-06-21T09:52:31.000Z,2019-06-21T09:52:31.000Z,5
2019-06-21T12:37:15.149Z,863833021456157,2019-06-21T09:31:15.000Z,2019-06-21T09:31:15.000Z,5
2019-06-21T12:37:15.149Z,863833026641852,2019-06-21T09:53:12.000Z,2019-06-21T09:53:12.000Z,5
2019-06-21T12:37:15.149Z,863833023088438,2019-06-21T10:01:45.000Z,2019-06-21T10:01:45.000Z,5
2019-06-21T12:37:15.149Z,863833024426769,2019-06-21T09:26:22.000Z,2019-06-21T09:26:22.000Z,5
2019-06-21T12:37:15.149Z,863833021032370,2019-06-21T07:45:32.000Z,2019-06-21T07:45:32.000Z,5
2019-06-21T12:37:15.149Z,863833024124463,2019-06-21T08:59:02.000Z,2019-06-21T08:59:02.000Z,5
2019-06-21T12:37:15.149Z,353322082465965,2019-06-21T09:55:45.000Z,2019-06-21T09:55:45.000Z,5
2019-06-21T12:37:15.149Z,863833025583352,2019-05-17T16:20:03.000Z,2019-05-17T16:20:03.000Z,5
2019-06-21T12:37:15.149Z,863833022222392,2019-06-21T08:15:21.000Z,2019-06-21T08:15:21.000Z,5
2019-06-21T12:37:15.149Z,863833023725328,2019-06-21T09:54:00.000Z,2019-06-21T09:54:00.000Z,5
2019-06-21T12:37:15.149Z,863833022091441,2019-06-21T10:13:39.000Z,2019-06-21T10:13:39.000Z,5
2019-06-21T12:37:15.149Z,354725064525300,2019-06-21T10:01:45.000Z,2019-06-21T10:01:45.000Z,5
2019-06-21T12:37:15.149Z,863833025642919,2019-06-21T10:12:10.000Z,2019-06-21T10:12:10.000Z,5
2019-06-21T12:37:15.149Z,863833022090716,2019-06-21T09:37:04.000Z,2019-06-21T09:37:04.000Z,5
2019-06-21T12:37:15.149Z,863833024260028,2019-06-21T09:49:22.000Z,2019-06-21T09:49:22.000Z,5
2019-06-21T12:37:15.149Z,863833021385364,2019-06-21T09:39:29.000Z,2019-06-21T09:39:29.000Z,5
2019-06-21T12:37:15.149Z,863833023488968,2019-06-21T09:47:47.000Z,2019-06-21T09:47:47.000Z,5
2019-06-21T12:37:15.149Z,863833023912215,2019-06-21T09:42:26.000Z,2019-06-21T09:42:26.000Z,5
2019-06-21T12:37:15.149Z,863833023970825,2019-06-21T10:10:26.000Z,2019-06-21T10:10:26.000Z,5
2019-06-21T12:37:15.149Z,863833021397385,2019-06-21T09:55:46.000Z,2019-06-21T09:55:46.000Z,5
2019-06-21T12:37:15.149Z,863833024139594,2019-06-21T09:51:29.000Z,2019-06-21T09:51:29.000Z,5
2019-06-21T12:37:15.149Z,863833023834211,2019-06-21T09:54:53.000Z,2019-06-21T09:54:53.000Z,5
2019-06-21T12:37:15.149Z,863833023732522,2019-06-21T09:51:54.000Z,2019-06-21T09:51:54.000Z,5
2019-06-21T12:37:15.149Z,863833023490170,2019-06-21T09:37:06.000Z,2019-06-21T09:37:06.000Z,5
2019-06-21T12:37:15.149Z,863833021032370,2019-06-21T07:51:33.000Z,2019-06-21T07:51:33.000Z,5
2019-06-21T12:37:15.149Z,863833023480650,2019-06-21T10:08:45.000Z,2019-06-21T10:08:45.000Z,5
2019-06-21T12:37:18.621Z,353322080423768,2019-06-21T09:51:33.000Z,2019-06-21T09:51:33.000Z,5
2019-06-21T12:37:18.621Z,354725064533759,2019-06-21T09:54:25.000Z,2019-06-21T09:54:25.000Z,5
2019-06-21T12:37:18.621Z,863833021032370,2019-06-21T07:41:11.000Z,2019-06-21T07:41:11.000Z,5
2019-06-21T12:37:18.621Z,353322080402135,2019-06-21T09:54:13.000Z,2019-06-21T09:54:13.000Z,5
2019-06-21T12:37:18.621Z,353322082468746,2019-06-21T10:04:46.000Z,2019-06-21T10:04:46.000Z,5
2019-06-21T12:37:18.621Z,863833021453444,2019-06-21T10:00:54.000Z,2019-06-21T10:00:54.000Z,5
2019-06-21T12:37:18.621Z,863833025606245,2019-06-21T10:13:22.000Z,2019-06-21T10:13:22.000Z,5
2019-06-21T12:37:18.621Z,863833025583352,2019-05-18T08:32:00.000Z,2019-05-18T08:32:00.000Z,5
2019-06-21T12:37:18.621Z,863833027958024,2019-06-21T09:49:52.000Z,2019-06-21T09:49:52.000Z,5
2019-06-21T12:37:18.621Z,863833021376843,2019-06-21T09:37:36.000Z,2019-06-21T09:37:36.000Z,5
2019-06-21T12:37:18.621Z,863833021032370,2019-06-21T07:48:39.000Z,2019-06-21T07:48:39.000Z,5
2019-06-21T12:37:18.621Z,353322080423768,2019-06-21T10:04:50.000Z,2019-06-21T10:04:50.000Z,5
2019-06-21T12:37:18.621Z,863833023489883,2019-06-21T10:14:24.000Z,2019-06-21T10:14:24.000Z,5
